KIC Label
10448025 0
10449846 0
10450939 1
10451213 0
10451228 0
10453652 0
10459696 0
10459794 0
10460243 1
10460324 1
10461347 1
10461757 1
10464837 1
10467510 1
10467570 1
10468528 1
10469976 1
10471148 1
10471628 0
10472318 0
10473363 0
10473692 0
10474071 1
10480806 0
10482001 1
10482521 1
10482713 1
10482750 1
10483180 1
10483504 0
10484140 1
10485557 0
10485765 0
10485923 1
10488463 1
10489017 1
10489073 1
10489108 1
10489340 1
10489417 1
10489877 1
10492224 0
10492468 1
10513837 0
10514458 0
10515651 0
10515966 1
10522084 1
10522111 1
10524715 0
10525282 1
10525475 1
10525595 0
10527754 0
10527889 1
10528911 1
10529006 0
10529640 1
10532670 0
10532751 1
10533369 1
10534826 0
10534891 1
10537376 1
10537820 0
10544592 1
10545081 1
10545089 0
10545152 1
10545904 1
10546497 0
10546977 0
10547370 0
10547575 0
10547905 0
10548201 0
10548319 0
10548741 0
10549650 1
10549732 0
10550170 0
10550359 1
10550429 0
10551313 1
10552202 0
10552527 0
10552614 1
10552929 0
10553525 0
10553844 0
10555025 0
10581491 0
10586902 0
10587122 1
10587702 0
10590683 1
10591093 0
10592249 1
10592335 0
10592802 1
10592924 0
10593078 0
10593088 0
10597648 0
10598558 1
10599101 0
10599712 1
10600926 1
10602015 0
10602372 0
10602374 1
10602976 1
10603170 1
10603438 1
10603958 1
10604054 0
10604255 1
10604435 0
10604460 1
10609343 1
10610250 0
10610275 0
10610707 1
10611084 1
10611263 0
10613106 1
10613112 1
10614000 1
10614003 0
10614602 0
10614707 1
10615356 1
10616364 0
10617209 1
10618005 1
10618251 1
10645209 0
10651578 1
10652469 0
10653141 0
10653194 1
10653200 1
10653383 1
10656124 0
10656842 0
10657633 0
10657932 1
10658326 0
10658641 0
10658726 0
10659100 1
10659842 0
10662595 0
10662618 1
10663785 0
10664514 1
10666932 1
10667966 1
10668065 0
10668443 0
10669123 1
10669234 0
10669590 0
10669876 0
10670445 0
10675052 0
10675230 1
10677809 1
10678016 0
10678491 0
10678590 0
10678779 1
10679090 1
10679246 0
10679466 0
10683016 1
10683330 1
10683647 1
10684584 1
10684837 1
10685015 0
10685283 1
10709704 1
10709799 0
10711145 1
10711154 0
10718491 0
10718832 0
10718902 1
10721900 1
10722067 0
10722175 0
10722954 0
10723388 1
10724027 1
10724041 1
10724193 1
10724620 1
10724735 1
10727178 0
10727457 0
10727789 0
10728179 1
10730228 0
10732050 0
10732526 0
10733042 1
10733897 0
10734179 1
10734241 1
10735027 1
10735077 1
10735926 1
10742112 0
10742794 1
10743092 0
10743195 0
10743331 0
10743515 0
10743686 0
10743887 1
10744641 0
10745554 1
10745616 0
10747862 0
10748902 0
10749235 1
10749954 1
10750658 1
10750730 1
10751237 0
10752337 1
10752913 0
10752915 0
10753840 0
10753962 1
10754090 0
10777816 0
10778969 1
10779177 0
10779537 0
10783198 1
10784996 0
10785390 0
10788540 1
10789202 0
10790301 0
10792801 0
10792949 1
10793771 0
10793872 0
10794838 1
10796378 0
10796857 0
10798647 0
10799530 1
10800303 0
10801063 0
10802837 1
10808345 1
10808557 0
10809277 1
10809457 1
10810211 0
10813238 0
10813811 0
10813862 1
10814091 1
10815014 1
10815461 0
10815462 1
10816214 1
10816301 0
10816748 0
10817319 1
10817647 0
10817660 1
10842958 1
10847321 0
10848618 1
10849541 0
10850440 0
10853817 0
10855512 0
10857579 0
10857623 0
10857953 1
10858331 1
10858520 0
10858675 0
10859687 1
10859779 0
10859941 1
10860146 1
10861311 0
10863535 0
10863834 0
10864433 0
10864711 0
10865371 0
10866415 0
10866694 1
10873280 0
10873579 1
10874337 1
10876039 1
10876156 1
10877915 0
10878084 0
10879372 1
10879440 1
10879742 0
10879853 1
10880958 1
10881149 0
10881317 0
10881810 0
10903016 0
10903247 0
10903291 1
10903874 0
10904520 0
10905139 0
10907196 1
10907410 0
10908442 1
10910197 0
10910523 0
10910541 1
10910674 0
10910802 1
10910839 1
10916563 0
10918731 1
10921258 0
10921270 0
10922167 0
10922608 0
10922821 1
10922840 0
10924652 0
10931578 0
10931902 1
10932270 0
10932336 0
10932891 1
10933384 0
10933775 0
10934588 1
10934758 1
10934929 1
10935377 0
10935853 1
10936814 1
10936833 1
10936984 0
10937597 1
10937722 0
10937936 1
10937954 1
10938167 1
10960400 0
10960798 0
10962775 1
10964584 1
10965536 0
10966634 0
10966950 1
10971893 1
10972288 0
10972858 0
10973397 0
10973854 0
10974202 1
10974984 1
10975126 1
10977040 1
10977146 0
10977629 1
10977979 0
10978085 1
10978509 1
10978581 0
10978699 0
10978857 1
10979181 0
10979258 0
10979742 0
10983401 1
10988708 1
10988898 1
10989954 0
10989961 0
10990113 0
10990243 1
10990704 1
10991271 1
10991398 1
10991673 0
10991798 0
10992126 0
10992345 0
10992390 0
10992711 0
11013471 0
11014721 0
11015261 1
11015392 0
11017831 0
11018481 0
11018710 0
11018922 1
11019954 1
11020211 0
11020885 1
11026184 1
11026472 0
11026973 1
11027005 1
11027337 0
11028372 0
11028575 1
11028826 0
11029151 1
11029396 1
11029423 0
11029591 1
11030524 0
11031040 1
11031856 1
11032660 0
11033153 0
11033302 1
11033569 0
11033882 0
11036477 0
11037290 1
11037923 1
11042262 1
11042388 0
11042658 0
11043208 0
11043690 1
11043820 0
11043872 1
11043882 1
11044315 1
11044668 0
11045572 0
11045769 0
11046644 1
11046830 0
11046878 1
11068380 0
11072470 1
11072852 0
11074543 0
11075808 0
11075908 1
11080639 0
11081517 1
11081810 1
11081838 1
11083319 1
11083613 0
11083701 1
11084022 0
11084086 1
11084620 1
11085766 0
11085809 1
11086673 0
11086949 0
11087103 0
11087371 0
11087963 1
11090395 1
11090673 1
11090674 0
11091260 0
11091445 0
11097136 1
11097853 0
11098753 0
11098995 1
11099144 0
11099193 0
11099737 1
11121489 0
11121968 0
11124920 0
11125699 0
11126471 1
11126517 0
11126673 0
11127105 0
11127981 0
11128910 1
11129480 1
11129788 1
11129945 1
11133969 1
11134608 0
11135168 1
11135286 1
11135910 0
11136049 0
11136139 0
11136338 1
11136578 0
11136690 0
11138542 0
11139884 0
11140831 1
11140834 0
11141358 1
11145563 1
11146152 1
11146260 0
11146647 0
11147333 0
11147596 0
11147785 0
11152075 1
11152281 1
11152312 1
11152753 1
11152823 1
11152894 1
11175619 1
11177727 0
11180468 0
11180779 0
11180994 0
11181828 0
11181891 1
11182706 0
11183305 0
11188067 1
11188192 0
11188479 0
11189239 0
11189432 0
11189648 1
11190108 0
11190322 0
11190431 0
11190768 0
11191557 1
11192141 0
11193975 0
11196317 0
11197101 1
11197457 1
11198005 0
11199046 0
11199105 1
11199150 0
11199783 1
11200573 1
11204531 0
11228549 0
11230630 1
11230715 0
11231255 0
11231549 0
11232325 0
11234533 1
11234625 1
11235008 1
11235573 0
11235672 1
11235816 1
11236571 0
11241473 0
11241658 0
11241927 0
11242689 0
11242934 1
11243349 0
11243761 0
11244855 1
11244968 0
11245234 1
11245307 0
11245339 1
11246127 1
11247049 1
11247419 0
11247648 0
11249981 0
11250139 0
11250152 0
11250341 0
11250488 0
11251077 0
11251096 0
11251546 0
11251622 0
11251837 1
11252233 1
11252437 1
11252706 1
11253076 1
11284760 1
11284798 0
11285650 0
11287012 0
11287679 1
11287896 1
11287936 0
11287949 0
11288779 0
11288888 0
11289128 1
11289335 1
11289675 0
11289759 1
11289822 0
11289990 1
11293804 0
11294218 0
11294409 1
11295008 0
11295350 1
11295720 0
11295851 1
11296084 0
11296211 0
11296805 1
11298371 1
11298561 1
11298714 0
11298776 0
11298877 0
11299484 0
11299667 0
11299941 1
11302791 1
11303425 0
11304421 0
11305250 1
11305377 0
11305448 1
11305776 0
11307599 1
11308295 0
11308660 1
11308784 0
11309182 0
11309403 0
11336656 0
11337714 1
11337843 0
11337883 0
11338267 1
11339000 1
11341723 1
11342308 0
11342694 0
11342804 0
11348417 0
11349180 0
11349490 0
11350954 0
11351140 1
11351480 0
11352644 0
11352756 1
11353223 0
11353313 0
11355933 1
11356839 0
11357004 0
11357686 0
11357931 1
11358607 1
11358669 0
11358698 0
11358755 0
11358810 1
11359175 1
11361055 0
11361765 0
11362947 1
11391047 0
11391496 0
11391750 0
11394085 1
11394192 1
11394905 1
11395200 1
11395438 1
11395816 1
11400880 0
11401029 0
11401466 1
11401925 0
11402359 1
11403129 1
11403437 1
11403918 0
11404925 1
11407805 0
11408704 1
11409529 1
11410217 0
11410478 0
11410549 1
11410622 0
11410886 0
11410978 1
11411163 0
11412190 1
11413138 0
11413158 1
11413393 0
11414700 1
11415370 1
11415780 0
11415994 1
11441797 0
11442227 1
11442897 0
11443382 1
11444313 1
11446151 1
11446691 1
11450315 1
11453225 0
11453627 1
11453721 0
11453905 0
11454275 1
11455176 1
11455925 1
11456246 1
11456449 0
11456927 1
11457554 0
11457734 1
11460287 0
11461138 1
11462100 0
11462235 0
11462972 1
11463411 1
11463450 1
11465784 1
11466172 0
11468149 0
11468340 1
11494169 0
11494312 1
11495084 1
11496497 0
11496569 0
11498043 0
11498101 1
11498178 0
11498298 1
11502538 1
11505872 1
11508336 1
11508970 1
11509207 0
11509277 1
11509608 0
11509792 0
11512096 1
11513798 0
11514322 0
11515377 0
11515424 0
11515497 0
11517291 0
11517524 0
11518492 0
11518690 1
11519405 0
11519450 0
11519735 0
11519991 1
11520578 0
11520642 0
11520923 1
11521155 1
11521352 0
11546913 0
11547411 0
11548940 1
11550492 0
11554793 1
11555266 0
11557992 0
11559187 0
11559206 0
11559478 1
11559552 1
11559645 0
11559818 0
11560054 1
11560465 0
11560861 0
11560939 0
11561379 0
11563791 0
11564024 0
11564307 1
11564401 0
11564787 1
11566089 1
11566273 0
11566466 0
11567392 0
11567563 0
11567572 1
11568605 0
11569659 1
11572172 1
11597759 1
11598116 0
11598312 1
11598459 0
11599342 0
11600208 1
11600255 0
11600604 0
11601202 0
11601378 1
11602793 0
11605089 1
11605355 0
11606451 0
11607019 0
11607216 0
11611663 1
11612171 1
11612200 1
11612320 0
11612603 0
11614827 1
11615224 1
11615498 1
11615617 1
11615890 0
11616096 0
11617501 0
11617622 1
11617751 0
11617824 0
11618522 1
11619724 0
11621486 0
11622144 1
11623012 1
11623195 1
11649294 1
11649869 0
11650039 0
11650041 0
11650219 1
11650784 1
11651361 0
11651776 0
11653073 1
11653236 0
11654305 0
11661782 0
11662090 0
11663151 1
11663297 0
11663387 1
11665692 1
11667630 0
11667799 0
11667928 1
11668036 1
11668246 1
11669113 0
11669622 1
11670968 0
11671068 0
11671621 0
11673900 1
11674666 1
11702195 0
11702480 0
11703230 1
11703724 0
11704163 0
11709871 1
11716326 0
11716362 0
11716402 0
11717920 0
11720493 1
11721291 1
11721374 0
11721438 1
11722424 0
11723893 0
11724179 0
11725564 0
11751835 1
11752118 0
11752358 0
11752396 0
11753010 0
11753211 1
11753439 0
11753722 0
11754056 1
11757076 1
11757206 1
11757305 1
11757466 0
11757910 0
11759220 0
11759478 0
11759860 1
11760969 0
11767058 1
11768570 1
11769182 0
11769563 0
11769823 0
11771561 0
11772905 0
11773616 0
11773657 1
11774110 1
11774570 0
11775041 1
11775398 1
11775511 0
11802037 1
11802109 1
11802617 0
11802908 0
11803855 0
11804677 0
11805390 1
11805460 1
11805792 1
11808481 1
11809504 0
11810190 0
11812012 0
11817405 0
11819363 0
11819760 1
11819928 0
11820243 0
11820688 1
11821439 0
11821966 0
11822342 0
11823838 1
11824814 0
11824976 1
11825166 0
11853719 1
11854450 1
11854801 0
11855110 1
11855667 0
11860180 1
11860256 0
11860771 1
11861857 0
11862360 1
11868246 1
11869095 0
11870991 1
11871718 1
11871882 1
11872655 1
11873200 1
11875246 0
11904299 0
11904929 1
11905111 0
11905159 0
11905393 1
11905420 0
11905840 0
11905997 0
11908744 1
11909809 0
11910249 0
11913049 1
11913446 1
11913802 1
11918016 1
11920678 0
11924919 0
11925044 0
11953581 1
11953668 1
11953849 1
11954278 1
11954989 0
11955410 1
11957627 1
11959228 1
11960470 1
11960908 0
11961034 1
11961615 1
11968334 0
11969106 1
11969378 1
11969879 1
11970987 1
11972774 0
11972904 0
11973246 1
11973569 0
11973853 0
11974612 0
11975173 0
12003253 1
12003742 1
12005162 0
12007558 1
12008413 0
12009953 0
12010646 1
12011705 1
12011995 1
12012511 0
12017132 0
12017985 0
12020466 1
12021069 0
12021730 0
12021906 1
12022099 0
12022176 0
12023574 1
12023863 0
12024640 0
12052691 1
12053188 1
12055552 1
12056072 1
12056767 1
12056819 0
12059907 0
12060834 0
12066218 0
12067001 1
12067490 0
12069693 0
12070025 0
12070114 1
12070487 0
12070650 1
12070670 0
12072570 1
12101990 1
12105938 1
12108732 1
12109442 1
12110800 1
12110919 0
12111110 0
12114999 1
12115227 0
12116393 0
12116644 1
12116993 0
12117077 0
12117099 1
12117138 1
12117790 0
12117920 1
12118044 1
12119864 1
12119979 1
12120144 0
12120230 0
12120327 1
12120872 0
12121207 1
12121377 1
12121656 1
12122085 0
12122151 0
12153362 0
12153488 1
12156445 0
12157006 1
12158327 1
12158667 1
12165692 0
12166162 0
12166441 0
12167910 0
12168406 0
12169845 0
12170173 0
12202431 1
12203653 1
12204508 1
12205702 0
12206414 1
12206828 1
12207086 1
12207740 0
12215063 1
12215568 0
12215647 0
12215898 0
12216750 0
12217017 0
12217239 1
12218869 0
12219032 0
12252410 0
12253210 0
12253294 0
12254670 0
12254817 0
12257026 1
12258572 0
12264089 0
12265509 1
12266056 0
12267816 0
12268819 1
12300740 0
12302542 1
12304485 1
12305574 1
12305778 0
12314910 0
12314927 0
12316100 0
12316126 0
12316494 1
12356204 1
12365293 1
12366537 0
12366840 0
12367827 1
12401315 0
12403961 0
12406029 1
12406844 1
12418339 1
12418504 0
12418515 1
12454043 1
12454554 0
12455117 1
12455357 1
12470054 0
12504153 0
12505388 1
12505459 1
12505741 0
12506130 1
12506147 0
12506290 1
12507291 1
12507838 0
12553494 0
12598909 0
12600075 1
12600471 0
12601052 1
12602404 0
12643940 1
12644458 1
12644579 1
12645107 1
12645202 1
12647227 0
12647352 0
12647597 1
12647649 1
12688798 0
12690461 1
12735106 1
12735291 1
12735851 0
12736410 1
12784948 1
12785083 1
12884116 0
12884930 1
